DateTim,ReservoirIdentifier,ReservoirName,WaterLevel,WaterStorageRate
"2017-06-26T00:00:00","20501","鯉魚潭水庫","300.08","99.8"
"2017-06-27T00:00:00","20501","鯉魚潭水庫","300.08","99.8"
"2017-06-28T00:00:00","20501","鯉魚潭水庫","300.08","99.8"
"2017-06-29T00:00:00","20501","鯉魚潭水庫","300.07","99.76"
"2017-06-30T00:00:00","20501","鯉魚潭水庫","300.07","99.76"
"2017-07-01T00:00:00","20501","鯉魚潭水庫","300.08","99.8"
"2017-07-02T00:00:00","20501","鯉魚潭水庫","300.09","99.84"
"2017-07-03T00:00:00","20501","鯉魚潭水庫","300.09","99.84"
"2017-07-04T00:00:00","20501","鯉魚潭水庫","300.09","99.84"
"2017-07-05T00:00:00","20501","鯉魚潭水庫","300.12","99.95"
"2017-07-06T00:00:00","20501","鯉魚潭水庫","300.09","99.84"
"2017-07-07T00:00:00","20501","鯉魚潭水庫","300.09","99.84"
"2017-07-08T00:00:00","20501","鯉魚潭水庫","300.11","99.92"
"2017-07-09T00:00:00","20501","鯉魚潭水庫","300.11","99.92"
"2017-07-10T00:00:00","20501","鯉魚潭水庫","300.1","99.88"
"2017-07-11T00:00:00","20501","鯉魚潭水庫","300.1","99.88"
"2017-07-12T00:00:00","20501","鯉魚潭水庫","300.1","99.88"
"2017-07-13T00:00:00","20501","鯉魚潭水庫","300.1","99.88"
"2017-07-14T00:00:00","20501","鯉魚潭水庫","300.1","99.88"
"2017-07-15T00:00:00","20501","鯉魚潭水庫","300.1","99.88"
"2017-07-16T00:00:00","20501","鯉魚潭水庫","300.09","99.84"
"2017-07-17T00:00:00","20501","鯉魚潭水庫","300.1","99.88"
"2017-07-18T00:00:00","20501","鯉魚潭水庫","300.06","99.72"
"2017-07-19T00:00:00","20501","鯉魚潭水庫","300.05","99.69"
"2017-07-20T00:00:00","20501","鯉魚潭水庫","300.05","99.69"
"2017-07-21T00:00:00","20501","鯉魚潭水庫","300.04","99.65"
"2017-07-22T00:00:00","20501","鯉魚潭水庫","300.02","99.57"
"2017-07-23T00:00:00","20501","鯉魚潭水庫","300.01","99.53"
"2017-07-24T00:00:00","20501","鯉魚潭水庫","300.01","99.53"
"2017-07-25T00:00:00","20501","鯉魚潭水庫","299.99","99.46"
"2017-07-26T00:00:00","20501","鯉魚潭水庫","299.99","99.46"
"2017-07-27T00:00:00","20501","鯉魚潭水庫","299.98","99.42"
"2017-07-29T00:00:00","20501","鯉魚潭水庫","299.98","99.42"
"2017-07-30T00:00:00","20501","鯉魚潭水庫","300.17","100.14"
"2017-07-31T00:00:00","20501","鯉魚潭水庫","299.91","99.16"
"2017-08-01T00:00:00","20501","鯉魚潭水庫","299.9","99.12"
"2017-08-02T00:00:00","20501","鯉魚潭水庫","300.08","99.8"
"2017-08-03T00:00:00","20501","鯉魚潭水庫","300.09","99.84"
"2017-08-04T00:00:00","20501","鯉魚潭水庫","300.1","99.88"
"2017-08-05T00:00:00","20501","鯉魚潭水庫","300.1","99.88"
"2017-08-06T00:00:00","20501","鯉魚潭水庫","300.09","99.84"
"2017-08-07T00:00:00","20501","鯉魚潭水庫","300.08","99.8"
"2017-08-08T00:00:00","20501","鯉魚潭水庫","300.04","99.65"
"2017-08-09T00:00:00","20501","鯉魚潭水庫","300.03","99.61"
"2017-08-10T00:00:00","20501","鯉魚潭水庫","300.01","99.53"
"2017-08-11T00:00:00","20501","鯉魚潭水庫","300","99.5"
"2017-08-12T00:00:00","20501","鯉魚潭水庫","299.99","99.46"
"2017-08-13T00:00:00","20501","鯉魚潭水庫","299.97","99.38"
"2017-08-14T00:00:00","20501","鯉魚潭水庫","299.98","99.42"
"2017-08-15T00:00:00","20501","鯉魚潭水庫","299.96","99.34"
"2017-08-16T00:00:00","20501","鯉魚潭水庫","299.96","99.34"
"2017-08-17T00:00:00","20501","鯉魚潭水庫","299.95","99.31"
"2017-08-18T00:00:00","20501","鯉魚潭水庫","299.94","99.27"
"2017-08-19T00:00:00","20501","鯉魚潭水庫","299.93","99.23"
"2017-08-20T00:00:00","20501","鯉魚潭水庫","299.93","99.23"
"2017-08-21T00:00:00","20501","鯉魚潭水庫","299.92","99.19"
"2017-08-22T00:00:00","20501","鯉魚潭水庫","299.96","99.34"
"2017-08-23T00:00:00","20501","鯉魚潭水庫","299.94","99.27"
"2017-08-24T00:00:00","20501","鯉魚潭水庫","299.98","99.42"
"2017-08-25T00:00:00","20501","鯉魚潭水庫","300.02","99.57"
"2017-08-27T00:00:00","20501","鯉魚潭水庫","300.01","99.53"
"2017-08-28T00:00:00","20501","鯉魚潭水庫","300.03","99.61"
"2017-08-29T00:00:00","20501","鯉魚潭水庫","299.97","99.38"
"2017-08-30T00:00:00","20501","鯉魚潭水庫","299.94","99.27"
"2017-08-31T00:00:00","20501","鯉魚潭水庫","299.9","99.12"
"2017-09-01T00:00:00","20501","鯉魚潭水庫","299.83","98.86"
"2017-09-02T00:00:00","20501","鯉魚潭水庫","299.77","98.63"
"2017-09-03T00:00:00","20501","鯉魚潭水庫","299.99","99.46"
"2017-09-04T00:00:00","20501","鯉魚潭水庫","299.93","99.23"
"2017-09-05T00:00:00","20501","鯉魚潭水庫","299.92","99.19"
"2017-09-06T00:00:00","20501","鯉魚潭水庫","299.87","99.01"
"2017-09-07T00:00:00","20501","鯉魚潭水庫","299.81","98.78"
"2017-09-08T00:00:00","20501","鯉魚潭水庫","299.77","98.63"
"2017-09-09T00:00:00","20501","鯉魚潭水庫","299.71","98.41"
"2017-09-10T00:00:00","20501","鯉魚潭水庫","299.62","98.07"
"2017-09-11T00:00:00","20501","鯉魚潭水庫","299.55","97.8"
"2017-09-12T00:00:00","20501","鯉魚潭水庫","299.46","97.47"
"2017-09-13T00:00:00","20501","鯉魚潭水庫","299.37","97.13"
"2017-09-14T00:00:00","20501","鯉魚潭水庫","299.24","96.65"
"2017-09-15T00:00:00","20501","鯉魚潭水庫","299.12","96.2"
"2017-09-16T00:00:00","20501","鯉魚潭水庫","299","95.76"
"2017-09-17T00:00:00","20501","鯉魚潭水庫","298.86","95.24"
"2017-09-18T00:00:00","20501","鯉魚潭水庫","298.69","94.62"
"2017-09-19T00:00:00","20501","鯉魚潭水庫","298.51","93.96"
"2017-09-20T00:00:00","20501","鯉魚潭水庫","298.37","93.45"
"2017-09-21T00:00:00","20501","鯉魚潭水庫","298.24","92.98"
"2017-09-22T00:00:00","20501","鯉魚潭水庫","298.15","92.65"
"2017-09-23T00:00:00","20501","鯉魚潭水庫","298.02","92.18"
"2017-09-24T00:00:00","20501","鯉魚潭水庫","297.9","91.74"
"2017-09-25T00:00:00","20501","鯉魚潭水庫","297.72","91.1"
"2017-09-26T00:00:00","20501","鯉魚潭水庫","297.6","90.67"
"2017-09-27T00:00:00","20501","鯉魚潭水庫","297.42","90.02"
"2017-09-28T00:00:00","20501","鯉魚潭水庫","297.3","89.6"
"2017-09-29T00:00:00","20501","鯉魚潭水庫","297.16","89.1"
"2017-09-30T00:00:00","20501","鯉魚潭水庫","297","88.53"
"2017-10-01T00:00:00","20501","鯉魚潭水庫","296.89","88.15"
"2017-10-02T00:00:00","20501","鯉魚潭水庫","296.73","87.59"
"2017-10-03T00:00:00","20501","鯉魚潭水庫","296.63","87.23"
"2017-10-05T00:00:00","20501","鯉魚潭水庫","296.48","86.71"
"2017-10-06T00:00:00","20501","鯉魚潭水庫","296.39","86.4"
"2017-10-07T00:00:00","20501","鯉魚潭水庫","296.31","86.12"
"2017-10-08T00:00:00","20501","鯉魚潭水庫","296.23","85.84"
"2017-10-09T00:00:00","20501","鯉魚潭水庫","296.14","85.53"
"2017-10-10T00:00:00","20501","鯉魚潭水庫","296.04","85.19"
"2017-10-11T00:00:00","20501","鯉魚潭水庫","295.96","84.91"
"2017-10-12T00:00:00","20501","鯉魚潭水庫","295.87","84.61"
"2017-10-13T00:00:00","20501","鯉魚潭水庫","295.8","84.37"
"2017-10-14T00:00:00","20501","鯉魚潭水庫","295.79","84.33"
"2017-10-15T00:00:00","20501","鯉魚潭水庫","296.02","85.12"
"2017-10-16T00:00:00","20501","鯉魚潭水庫","296.36","86.29"
"2017-10-17T00:00:00","20501","鯉魚潭水庫","296.44","86.57"
"2017-10-18T00:00:00","20501","鯉魚潭水庫","296.46","86.64"
"2017-10-19T00:00:00","20501","鯉魚潭水庫","296.43","86.54"
"2017-10-20T00:00:00","20501","鯉魚潭水庫","296.36","86.29"
"2017-10-21T00:00:00","20501","鯉魚潭水庫","296.32","86.16"
"2017-10-22T00:00:00","20501","鯉魚潭水庫","296.25","85.91"
"2017-10-23T00:00:00","20501","鯉魚潭水庫","296.16","85.6"
"2017-10-24T00:00:00","20501","鯉魚潭水庫","296.09","85.36"
"2017-10-25T00:00:00","20501","鯉魚潭水庫","296","85.05"
"2017-10-26T00:00:00","20501","鯉魚潭水庫","295.91","84.74"
"2017-10-27T00:00:00","20501","鯉魚潭水庫","295.82","84.44"
"2017-10-28T00:00:00","20501","鯉魚潭水庫","295.73","84.13"
"2017-10-29T00:00:00","20501","鯉魚潭水庫","295.66","83.89"
"2017-10-30T00:00:00","20501","鯉魚潭水庫","295.55","83.52"
"2017-10-31T00:00:00","20501","鯉魚潭水庫","295.44","83.15"
"2017-11-01T00:00:00","20501","鯉魚潭水庫","295.35","82.84"
"2017-11-02T00:00:00","20501","鯉魚潭水庫","295.23","82.43"
"2017-11-03T00:00:00","20501","鯉魚潭水庫","295.15","82.16"
"2017-11-04T00:00:00","20501","鯉魚潭水庫","295.07","81.89"
"2017-11-05T00:00:00","20501","鯉魚潭水庫","294.97","81.55"
"2017-11-06T00:00:00","20501","鯉魚潭水庫","294.89","81.29"
"2017-11-07T00:00:00","20501","鯉魚潭水庫","294.8","80.99"
"2017-11-08T00:00:00","20501","鯉魚潭水庫","294.69","80.63"
"2017-11-10T00:00:00","20501","鯉魚潭水庫","294.49","79.96"
"2017-11-11T00:00:00","20501","鯉魚潭水庫","294.39","79.63"
"2017-11-12T00:00:00","20501","鯉魚潭水庫","294.35","79.5"
"2017-11-13T00:00:00","20501","鯉魚潭水庫","294.34","79.47"
"2017-11-14T00:00:00","20501","鯉魚潭水庫","294.36","79.53"
"2017-11-15T00:00:00","20501","鯉魚潭水庫","294.29","79.3"
"2017-11-16T00:00:00","20501","鯉魚潭水庫","294.2","79.01"
"2017-11-17T00:00:00","20501","鯉魚潭水庫","294.14","78.81"
"2017-11-18T00:00:00","20501","鯉魚潭水庫","294.06","78.54"
"2017-11-19T00:00:00","20501","鯉魚潭水庫","293.99","78.31"
"2017-11-21T00:00:00","20501","鯉魚潭水庫","294.09","78.64"
"2017-11-22T00:00:00","20501","鯉魚潭水庫","294.03","78.44"
"2017-11-23T00:00:00","20501","鯉魚潭水庫","294.01","78.38"
"2017-11-24T00:00:00","20501","鯉魚潭水庫","293.94","78.15"
"2017-11-25T00:00:00","20501","鯉魚潭水庫","293.87","77.92"
"2017-11-26T00:00:00","20501","鯉魚潭水庫","293.8","77.7"
"2017-11-27T00:00:00","20501","鯉魚潭水庫","293.75","77.54"
"2017-11-28T00:00:00","20501","鯉魚潭水庫","293.69","77.34"
"2017-11-29T00:00:00","20501","鯉魚潭水庫","293.64","77.18"
"2017-11-30T00:00:00","20501","鯉魚潭水庫","293.57","76.96"
"2017-12-01T00:00:00","20501","鯉魚潭水庫","293.49","76.7"
"2017-12-02T00:00:00","20501","鯉魚潭水庫","293.42","76.47"
"2017-12-03T00:00:00","20501","鯉魚潭水庫","293.35","76.25"
"2017-12-04T00:00:00","20501","鯉魚潭水庫","293.27","75.99"
"2017-12-05T00:00:00","20501","鯉魚潭水庫","293.17","75.67"
"2017-12-06T00:00:00","20501","鯉魚潭水庫","293.08","75.38"
"2017-12-07T00:00:00","20501","鯉魚潭水庫","293.02","75.19"
"2017-12-08T00:00:00","20501","鯉魚潭水庫","292.95","74.96"
"2017-12-09T00:00:00","20501","鯉魚潭水庫","292.89","74.78"
"2017-12-10T00:00:00","20501","鯉魚潭水庫","292.88","74.75"
"2017-12-11T00:00:00","20501","鯉魚潭水庫","292.83","74.59"
"2017-12-12T00:00:00","20501","鯉魚潭水庫","292.76","74.37"
"2017-12-13T00:00:00","20501","鯉魚潭水庫","292.74","74.31"
"2017-12-14T00:00:00","20501","鯉魚潭水庫","292.67","74.09"
"2017-12-15T00:00:00","20501","鯉魚潭水庫","292.62","73.93"
"2017-12-16T00:00:00","20501","鯉魚潭水庫","292.56","73.74"
"2017-12-17T00:00:00","20501","鯉魚潭水庫","292.49","73.52"
"2017-12-18T00:00:00","20501","鯉魚潭水庫","292.41","73.27"
"2017-12-20T00:00:00","20501","鯉魚潭水庫","292.24","72.74"
"2017-12-22T00:00:00","20501","鯉魚潭水庫","292.06","72.17"
"2017-12-23T00:00:00","20501","鯉魚潭水庫","291.97","71.89"
"2017-12-24T00:00:00","20501","鯉魚潭水庫","291.89","71.65"
"2017-12-25T00:00:00","20501","鯉魚潭水庫","291.8","71.38"
"2017-12-26T00:00:00","20501","鯉魚潭水庫","291.72","71.13"
"2017-12-27T00:00:00","20501","鯉魚潭水庫","291.61","70.8"
"2017-12-28T00:00:00","20501","鯉魚潭水庫","291.52","70.52"
"2017-12-29T00:00:00","20501","鯉魚潭水庫","291.42","70.22"
"2017-12-30T00:00:00","20501","鯉魚潭水庫","291.34","69.97"
"2017-12-31T00:00:00","20501","鯉魚潭水庫","291.24","69.67"
"2018-01-01T00:00:00","20501","鯉魚潭水庫","291.14","69.36"
"2018-01-02T00:00:00","20501","鯉魚潭水庫","291.03","69.03"
"2018-01-03T00:00:00","20501","鯉魚潭水庫","290.93","68.73"
"2018-01-04T00:00:00","20501","鯉魚潭水庫","290.81","68.37"
"2018-01-05T00:00:00","20501","鯉魚潭水庫","290.71","68.07"
"2018-01-06T00:00:00","20501","鯉魚潭水庫","290.6","67.75"
"2018-01-07T00:00:00","20501","鯉魚潭水庫","290.62","67.81"
"2018-01-09T00:00:00","20501","鯉魚潭水庫","291.67","70.98"
"2018-01-10T00:00:00","20501","鯉魚潭水庫","292.36","73.11"
"2018-01-11T00:00:00","20501","鯉魚潭水庫","293","75.12"
"2018-01-12T00:00:00","20501","鯉魚潭水庫","293.6","77.05"
"2018-01-13T00:00:00","20501","鯉魚潭水庫","294.11","78.71"
"2018-01-14T00:00:00","20501","鯉魚潭水庫","294.47","79.9"
"2018-01-15T00:00:00","20501","鯉魚潭水庫","294.71","80.69"
"2018-01-16T00:00:00","20501","鯉魚潭水庫","294.92","81.39"
"2018-01-17T00:00:00","20501","鯉魚潭水庫","295.1","81.99"
"2018-01-18T00:00:00","20501","鯉魚潭水庫","295.24","82.47"
"2018-01-20T00:00:00","20501","鯉魚潭水庫","295.54","83.49"
"2018-01-21T00:00:00","20501","鯉魚潭水庫","295.67","83.93"
"2018-01-22T00:00:00","20501","鯉魚潭水庫","295.77","84.27"
"2018-01-23T00:00:00","20501","鯉魚潭水庫","295.85","84.54"
"2018-01-24T00:00:00","20501","鯉魚潭水庫","295.92","84.78"
"2018-01-25T00:00:00","20501","鯉魚潭水庫","295.97","84.95"
"2018-01-26T00:00:00","20501","鯉魚潭水庫","296","85.05"
"2018-01-27T00:00:00","20501","鯉魚潭水庫","296.01","85.08"
"2018-01-28T00:00:00","20501","鯉魚潭水庫","296.03","85.15"
"2018-01-29T00:00:00","20501","鯉魚潭水庫","296.05","85.22"
"2018-01-30T00:00:00","20501","鯉魚潭水庫","296.14","85.53"
"2018-01-31T00:00:00","20501","鯉魚潭水庫","296.22","85.81"
"2018-02-01T00:00:00","20501","鯉魚潭水庫","296.32","86.16"
"2018-02-02T00:00:00","20501","鯉魚潭水庫","296.55","86.95"
"2018-02-03T00:00:00","20501","鯉魚潭水庫","296.67","87.38"
"2018-02-04T00:00:00","20501","鯉魚潭水庫","296.76","87.69"
"2018-02-05T00:00:00","20501","鯉魚潭水庫","296.83","87.94"
"2018-02-06T00:00:00","20501","鯉魚潭水庫","296.89","88.15"
"2018-02-07T00:00:00","20501","鯉魚潭水庫","296.95","88.36"
"2018-02-08T00:00:00","20501","鯉魚潭水庫","297.03","88.64"
"2018-02-09T00:00:00","20501","鯉魚潭水庫","297.33","89.7"
"2018-02-10T00:00:00","20501","鯉魚潭水庫","297.81","91.42"
"2018-02-11T00:00:00","20501","鯉魚潭水庫","298.22","92.9"
"2018-02-12T00:00:00","20501","鯉魚潭水庫","298.7","94.65"
"2018-02-13T00:00:00","20501","鯉魚潭水庫","299","95.76"
"2018-02-14T00:00:00","20501","鯉魚潭水庫","299.29","96.84"
"2018-02-15T00:00:00","20501","鯉魚潭水庫","299.52","97.69"
"2018-02-16T00:00:00","20501","鯉魚潭水庫","299.72","98.44"
"2018-02-17T00:00:00","20501","鯉魚潭水庫","299.85","98.93"
"2018-02-18T00:00:00","20501","鯉魚潭水庫","299.99","99.46"
"2018-02-19T00:00:00","20501","鯉魚潭水庫","299.98","99.42"
"2018-02-20T00:00:00","20501","鯉魚潭水庫","299.99","99.46"
"2018-02-21T00:00:00","20501","鯉魚潭水庫","299.98","99.42"
"2018-02-22T00:00:00","20501","鯉魚潭水庫","299.96","99.34"
"2018-02-23T00:00:00","20501","鯉魚潭水庫","300.05","99.69"
"2018-02-24T00:00:00","20501","鯉魚潭水庫","300","99.5"
"2018-02-25T00:00:00","20501","鯉魚潭水庫","299.98","99.42"
"2018-02-26T00:00:00","20501","鯉魚潭水庫","299.96","99.34"
"2018-02-27T00:00:00","20501","鯉魚潭水庫","299.96","99.34"
"2018-02-28T00:00:00","20501","鯉魚潭水庫","299.95","99.31"
"2018-03-01T00:00:00","20501","鯉魚潭水庫","299.95","99.37"
"2018-03-02T00:00:00","20501","鯉魚潭水庫","299.91","98.73"
"2018-03-03T00:00:00","20501","鯉魚潭水庫","299.9","98.7"
"2018-03-04T00:00:00","20501","鯉魚潭水庫","299.89","98.66"
"2018-03-05T00:00:00","20501","鯉魚潭水庫","299.77","98.21"
"2018-03-06T00:00:00","20501","鯉魚潭水庫","299.65","97.76"
"2018-03-07T00:00:00","20501","鯉魚潭水庫","299.5","97.19"
"2018-03-08T00:00:00","20501","鯉魚潭水庫","299.36","96.67"
"2018-03-09T00:00:00","20501","鯉魚潭水庫","299.22","96.15"
"2018-03-10T00:00:00","20501","鯉魚潭水庫","299.08","95.63"
"2018-03-12T00:00:00","20501","鯉魚潭水庫","298.8","94.6"
"2018-03-13T00:00:00","20501","鯉魚潭水庫","298.66","94.08"
"2018-03-14T00:00:00","20501","鯉魚潭水庫","298.51","93.53"
"2018-03-15T00:00:00","20501","鯉魚潭水庫","298.36","92.99"
"2018-03-16T00:00:00","20501","鯉魚潭水庫","298.25","92.59"
"2018-03-17T00:00:00","20501","鯉魚潭水庫","298.28","92.7"
"2018-03-18T00:00:00","20501","鯉魚潭水庫","298.28","92.7"
"2018-03-19T00:00:00","20501","鯉魚潭水庫","298.28","92.7"
"2018-03-20T00:00:00","20501","鯉魚潭水庫","298.25","92.59"
"2018-03-21T00:00:00","20501","鯉魚潭水庫","298.25","92.59"
"2018-03-22T00:00:00","20501","鯉魚潭水庫","298.28","92.7"
"2018-03-23T00:00:00","20501","鯉魚潭水庫","298.2","92.41"
"2018-03-24T00:00:00","20501","鯉魚潭水庫","298.2","92.41"
"2018-03-25T00:00:00","20501","鯉魚潭水庫","298.13","92.15"
"2018-03-26T00:00:00","20501","鯉魚潭水庫","298.06","91.9"
"2018-03-27T00:00:00","20501","鯉魚潭水庫","297.99","91.64"
"2018-03-28T00:00:00","20501","鯉魚潭水庫","297.9","91.32"
"2018-03-29T00:00:00","20501","鯉魚潭水庫","297.8","90.96"
"2018-03-31T00:00:00","20501","鯉魚潭水庫","297.6","90.24"
"2018-04-01T00:00:00","20501","鯉魚潭水庫","297.5","89.88"
"2018-04-02T00:00:00","20501","鯉魚潭水庫","297.38","89.46"
"2018-04-03T00:00:00","20501","鯉魚潭水庫","297.27","89.07"
"2018-04-04T00:00:00","20501","鯉魚潭水庫","297.17","88.71"
"2018-04-05T00:00:00","20501","鯉魚潭水庫","297.08","88.39"
"2018-04-06T00:00:00","20501","鯉魚潭水庫","296.95","87.93"
"2018-04-07T00:00:00","20501","鯉魚潭水庫","296.84","87.55"
"2018-04-08T00:00:00","20501","鯉魚潭水庫","296.72","87.13"
"2018-04-09T00:00:00","20501","鯉魚潭水庫","296.61","86.74"
"2018-04-10T00:00:00","20501","鯉魚潭水庫","296.47","86.25"
"2018-04-11T00:00:00","20501","鯉魚潭水庫","296.33","85.77"
"2018-04-12T00:00:00","20501","鯉魚潭水庫","296.2","85.32"
"2018-04-13T00:00:00","20501","鯉魚潭水庫","296.1","84.97"
"2018-04-14T00:00:00","20501","鯉魚潭水庫","295.96","84.49"
"2018-04-15T00:00:00","20501","鯉魚潭水庫","295.84","84.08"
"2018-04-16T00:00:00","20501","鯉魚潭水庫","295.7","83.61"
"2018-04-17T00:00:00","20501","鯉魚潭水庫","295.68","83.54"
"2018-04-18T00:00:00","20501","鯉魚潭水庫","295.8","83.95"
"2018-04-19T00:00:00","20501","鯉魚潭水庫","295.8","83.95"
"2018-04-20T00:00:00","20501","鯉魚潭水庫","295.66","83.47"
"2018-04-22T00:00:00","20501","鯉魚潭水庫","295.46","82.79"
"2018-04-23T00:00:00","20501","鯉魚潭水庫","295.34","82.38"
"2018-04-24T00:00:00","20501","鯉魚潭水庫","295.21","81.94"
"2018-04-25T00:00:00","20501","鯉魚潭水庫","295.11","81.6"
"2018-04-26T00:00:00","20501","鯉魚潭水庫","294.98","81.16"
"2018-04-27T00:00:00","20501","鯉魚潭水庫","294.82","80.63"
"2018-04-28T00:00:00","20501","鯉魚潭水庫","294.71","80.27"
"2018-04-29T00:00:00","20501","鯉魚潭水庫","294.55","79.74"
"2018-04-30T00:00:00","20501","鯉魚潭水庫","294.37","79.14"
"2018-05-01T00:00:00","20501","鯉魚潭水庫","294.21","78.61"
"2018-05-02T00:00:00","20501","鯉魚潭水庫","294.03","78.02"
"2018-05-03T00:00:00","20501","鯉魚潭水庫","293.87","77.5"
"2018-05-04T00:00:00","20501","鯉魚潭水庫","293.7","76.95"
"2018-05-05T00:00:00","20501","鯉魚潭水庫","293.52","76.37"
"2018-05-06T00:00:00","20501","鯉魚潭水庫","293.35","75.83"
"2018-05-07T00:00:00","20501","鯉魚潭水庫","293.14","75.15"
"2018-05-08T00:00:00","20501","鯉魚潭水庫","293.18","75.28"
"2018-05-09T00:00:00","20501","鯉魚潭水庫","293.57","76.53"
"2018-05-10T00:00:00","20501","鯉魚潭水庫","293.72","77.02"
"2018-05-11T00:00:00","20501","鯉魚潭水庫","293.82","77.34"
"2018-05-12T00:00:00","20501","鯉魚潭水庫","293.83","77.37"
"2018-05-13T00:00:00","20501","鯉魚潭水庫","293.83","77.37"
"2018-05-14T00:00:00","20501","鯉魚潭水庫","293.76","77.15"
"2018-05-15T00:00:00","20501","鯉魚潭水庫","293.7","76.95"
"2018-05-16T00:00:00","20501","鯉魚潭水庫","293.62","76.7"
"2018-05-17T00:00:00","20501","鯉魚潭水庫","293.55","76.47"
"2018-05-18T00:00:00","20501","鯉魚潭水庫","293.48","76.24"
"2018-05-19T00:00:00","20501","鯉魚潭水庫","293.39","75.95"
"2018-05-20T00:00:00","20501","鯉魚潭水庫","293.27","75.57"
"2018-05-21T00:00:00","20501","鯉魚潭水庫","293.14","75.15"
"2018-05-22T00:00:00","20501","鯉魚潭水庫","293.02","74.76"
"2018-05-23T00:00:00","20501","鯉魚潭水庫","292.89","74.35"
"2018-05-24T00:00:00","20501","鯉魚潭水庫","292.76","73.94"
"2018-05-25T00:00:00","20501","鯉魚潭水庫","292.61","73.47"
"2018-05-26T00:00:00","20501","鯉魚潭水庫","292.47","73.03"
"2018-05-27T00:00:00","20501","鯉魚潭水庫","292.31","72.53"
"2018-05-28T00:00:00","20501","鯉魚潭水庫","292.14","72"
"2018-05-29T00:00:00","20501","鯉魚潭水庫","291.99","71.53"
"2018-05-30T00:00:00","20501","鯉魚潭水庫","291.83","71.04"
"2018-05-31T00:00:00","20501","鯉魚潭水庫","291.64","70.46"
"2018-06-01T00:00:00","20501","鯉魚潭水庫","291.45","69.88"
"2018-06-02T00:00:00","20501","鯉魚潭水庫","291.26","69.3"
"2018-06-03T00:00:00","20501","鯉魚潭水庫","291.05","68.66"
"2018-06-04T00:00:00","20501","鯉魚潭水庫","290.82","67.97"
"2018-06-05T00:00:00","20501","鯉魚潭水庫","290.6","67.32"
"2018-06-06T00:00:00","20501","鯉魚潭水庫","290.4","66.73"
"2018-06-07T00:00:00","20501","鯉魚潭水庫","290.2","66.13"
"2018-06-08T00:00:00","20501","鯉魚潭水庫","290.01","65.56"
"2018-06-09T00:00:00","20501","鯉魚潭水庫","289.88","65.19"
"2018-06-10T00:00:00","20501","鯉魚潭水庫","289.71","64.69"
"2018-06-11T00:00:00","20501","鯉魚潭水庫","289.55","64.23"
"2018-06-12T00:00:00","20501","鯉魚潭水庫","289.37","63.71"
"2018-06-13T00:00:00","20501","鯉魚潭水庫","289.18","63.16"
"2018-06-14T00:00:00","20501","鯉魚潭水庫","289","62.64"
"2018-06-15T00:00:00","20501","鯉魚潭水庫","288.87","62.27"
"2018-06-16T00:00:00","20501","鯉魚潭水庫","288.7","61.8"
"2018-06-17T00:00:00","20501","鯉魚潭水庫","288.55","61.38"
"2018-06-18T00:00:00","20501","鯉魚潭水庫","288.71","61.82"
"2018-06-19T00:00:00","20501","鯉魚潭水庫","288.81","62.1"
"2018-06-20T00:00:00","20501","鯉魚潭水庫","289.18","63.16"
"2018-06-21T00:00:00","20501","鯉魚潭水庫","290.15","65.98"
"2018-06-22T00:00:00","20501","鯉魚潭水庫","290.74","67.74"
"2018-06-23T00:00:00","20501","鯉魚潭水庫","291.57","70.25"
"2018-06-24T00:00:00","20501","鯉魚潭水庫","292.24","72.31"
"2018-06-25T00:00:00","20501","鯉魚潭水庫","292.63","73.54"
"2018-06-26T00:00:00","20501","鯉魚潭水庫","293.06","74.89"
"2018-06-27T00:00:00","20501","鯉魚潭水庫","293.27","75.57"
"2018-06-28T00:00:00","20501","鯉魚潭水庫","293.47","76.21"
"2018-06-29T00:00:00","20501","鯉魚潭水庫","293.64","76.76"
"2018-06-30T00:00:00","20501","鯉魚潭水庫","293.87","77.5"
"2018-07-01T00:00:00","20501","鯉魚潭水庫","294.36","79.11"
"2018-07-02T00:00:00","20501","鯉魚潭水庫","294.77","80.47"
"2018-07-03T00:00:00","20501","鯉魚潭水庫","295.13","81.67"
"2018-07-04T00:00:00","20501","鯉魚潭水庫","296.18","85.25"
"2018-07-05T00:00:00","20501","鯉魚潭水庫","296.84","87.55"
"2018-07-06T00:00:00","20501","鯉魚潭水庫","297.36","89.39"
"2018-07-07T00:00:00","20501","鯉魚潭水庫","297.74","90.75"
"2018-07-08T00:00:00","20501","鯉魚潭水庫","298.46","93.35"
"2018-07-09T00:00:00","20501","鯉魚潭水庫","298.84","94.75"
"2018-07-10T00:00:00","20501","鯉魚潭水庫","299.06","95.56"
"2018-07-11T00:00:00","20501","鯉魚潭水庫","299.39","96.78"
"2018-07-12T00:00:00","20501","鯉魚潭水庫","299.39","96.78"
"2018-07-13T00:00:00","20501","鯉魚潭水庫","299.27","96.34"
"2018-07-14T00:00:00","20501","鯉魚潭水庫","299.8","98.32"
"2018-07-15T00:00:00","20501","鯉魚潭水庫","300.1","99.45"
"2018-07-16T00:00:00","20501","鯉魚潭水庫","300.09","99.42"
"2018-07-17T00:00:00","20501","鯉魚潭水庫","300.1","99.45"
"2018-07-18T00:00:00","20501","鯉魚潭水庫","300.09","99.42"
"2018-07-19T00:00:00","20501","鯉魚潭水庫","300.08","99.38"
